Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
574,0.31,Ideal,G,VVS1,61.8,54.0,4.39,4.41,2.72,789
14625,1.09,Very Good,E,SI2,60.9,59.0,6.61,6.75,4.07,5035
7211,0.3,Ideal,F,IF,62.1,57.0,4.27,4.3,2.66,886
19762,3.04,Premium,I,SI2,59.3,60.0,9.51,9.46,5.62,18559
23264,0.59,Ideal,G,SI1,61.5,57.0,5.36,5.4,3.31,1437
18759,0.81,Ideal,E,SI2,61.4,57.0,6.0,5.97,3.68,2673
9109,1.14,Very Good,J,VS1,60.0,60.0,6.76,6.81,4.07,4702
5212,1.22,Ideal,F,SI1,62.8,55.0,6.87,6.79,4.29,6456
2491,0.33,Ideal,G,VVS1,60.9,57.0,4.49,4.51,2.74,838
9592,0.3,Ideal,H,VVS1,62.3,57.0,4.26,4.28,2.66,665
17220,0.5,Premium,E,SI1,62.3,60.0,5.16,5.08,3.19,1155
23162,0.33,Premium,G,VS1,62.4,59.0,4.41,4.47,2.77,666
2242,1.31,Premium,H,VS2,62.1,58.0,7.01,6.86,4.31,6368
24860,1.03,Ideal,H,VS2,62.3,56.0,6.46,6.44,4.02,5364
1709,0.95,Premium,F,SI1,62.3,60.0,6.3,6.26,3.91,4682
14950,1.01,Very Good,G,SI1,63.3,57.0,6.37,6.35,4.02,4185
25042,0.32,Ideal,H,VS2,61.5,55.0,4.41,4.44,2.72,523
2118,0.31,Ideal,I,IF,62.2,54.0,4.39,4.36,2.72,837
15664,0.72,Good,D,SI2,64.1,57.0,5.64,5.71,3.64,2254
12109,1.01,Very Good,D,SI2,64.0,56.0,6.3,6.38,4.06,5166
4327,2.12,Ideal,D,SI2,62.9,55.0,8.17,8.14,5.13,12707
5540,0.36,Premium,E,SI2,58.5,59.0,4.67,4.63,2.72,475
13355,0.71,Very Good,F,VVS2,62.1,60.0,5.69,5.72,3.54,3354
21960,0.56,Premium,E,VS2,61.0,62.0,5.36,5.28,3.24,1882
7675,1.52,Ideal,I,SI2,61.3,60.0,7.33,7.39,4.51,7582
17054,0.59,Premium,H,SI1,62.2,59.0,5.38,5.32,3.33,1106
19391,0.41,Very Good,F,VS1,61.2,57.0,4.77,4.8,2.93,1007
26049,0.93,Fair,D,VS2,56.3,67.0,6.52,6.45,3.65,5078
21934,0.34,Ideal,D,VVS1,61.7,57.0,4.52,4.49,2.78,1211
6676,2.17,Premium,J,SI2,,58.0,8.31,8.26,5.16,13556
2550,0.29,Ideal,F,VVS2,61.1,58.0,4.26,4.28,2.61,715
16655,0.41,Ideal,F,VVS2,62.6,55.0,4.73,4.76,2.97,1115
26428,1.0,Good,I,VS1,63.9,56.0,6.37,6.18,4.01,4581
16366,2.01,Premium,F,SI2,61.3,61.0,8.02,7.96,4.9,17746
194,0.61,Ideal,F,VVS2,61.7,55.0,5.45,5.48,3.37,2833
14595,0.51,Premium,H,SI1,60.6,59.0,5.17,5.13,3.12,1116
19314,0.81,Premium,H,SI2,62.2,56.0,5.98,5.92,3.7,2534
18145,0.34,Very Good,D,VS2,62.9,55.0,4.43,4.47,2.8,805
3528,1.31,Ideal,H,SI2,62.3,56.0,7.0,6.97,4.35,6225
18100,0.38,Ideal,G,VS1,61.8,56.0,4.65,4.64,2.87,1069
6180,1.01,Very Good,D,SI1,63.2,58.0,6.28,6.34,3.99,5654
16446,0.31,Good,D,SI1,63.5,57.0,4.28,4.32,2.73,571
3045,0.3,Premium,D,VS2,62.9,59.0,4.27,4.22,2.67,911
23511,1.15,Premium,E,SI2,61.7,60.0,6.78,6.7,4.16,4328
7255,0.59,Ideal,E,VS2,61.4,56.0,5.33,5.42,3.3,1755
2436,0.5,Ideal,E,SI1,61.3,56.2,5.12,5.14,3.15,1601
9503,0.61,Ideal,G,VS1,62.6,55.0,5.46,5.43,3.41,2309
1401,1.3,Ideal,G,IF,61.3,56.0,7.03,7.06,4.32,12932
2664,0.37,Ideal,G,SI1,61.4,56.0,4.63,4.65,2.85,586
26386,1.04,Premium,F,VS2,61.7,59.0,6.45,6.49,3.99,6782
17278,0.51,Very Good,F,VS1,,57.0,5.06,5.09,3.21,1627
13429,0.41,Ideal,D,VS1,62.4,56.0,4.75,4.8,2.98,1105
12971,0.37,Premium,D,SI1,61.9,59.0,4.62,4.65,2.87,681
24100,0.77,Ideal,J,VS2,61.4,55.0,5.9,5.95,3.64,2159
4146,0.4,Premium,F,VS2,59.7,58.0,4.83,4.79,2.87,1080
22546,0.53,Premium,D,VS2,60.2,58.0,5.23,5.26,3.16,1808
3243,0.41,Ideal,D,SI1,62.7,56.0,4.73,4.78,2.98,791
5489,1.12,Ideal,I,VS2,61.2,54.0,6.74,6.77,4.13,5392
23139,1.01,Good,D,SI1,62.9,57.0,6.34,6.37,4.0,4977
25220,1.2,Fair,I,I1,65.1,55.0,6.65,6.59,4.31,2376
16517,0.51,Ideal,G,VS1,61.3,55.7,5.15,5.18,3.16,1595
17453,1.26,Ideal,I,SI2,59.6,57.0,7.04,7.01,4.19,4704
20644,1.03,Premium,F,VS2,62.0,58.0,6.5,6.46,4.02,6484
5054,0.55,Premium,E,SI1,60.8,58.0,5.32,5.29,3.22,1698
16460,0.5,Ideal,H,SI1,62.0,56.0,5.09,5.12,3.16,1178
19797,0.6,Very Good,D,VS2,63.7,56.0,5.34,5.36,3.41,2010
18262,1.16,Ideal,G,IF,62.3,55.0,6.73,6.79,4.21,9901
7238,1.1,Ideal,G,SI2,62.1,58.0,6.61,6.63,4.11,5361
14007,0.41,Ideal,F,SI1,61.8,55.0,4.75,4.8,2.95,711
6523,1.7,Very Good,I,VS1,59.8,59.0,7.7,7.79,4.63,12622
8407,2.09,Very Good,H,SI2,60.1,63.0,8.21,8.16,4.92,12295
17139,0.71,Very Good,E,VVS2,61.5,61.0,5.7,5.75,3.52,3580
25778,0.9,Very Good,H,VVS2,62.4,58.0,6.12,6.15,3.83,4740
5530,0.4,Premium,E,VS2,62.2,58.0,4.72,4.67,2.92,975
5680,0.38,Very Good,H,VS2,60.6,58.0,4.68,4.7,2.84,700
14485,1.0,Good,E,SI1,63.7,60.0,6.24,6.29,3.99,5082
2882,1.36,Premium,G,I1,62.1,57.0,7.11,7.06,4.4,4509
19708,0.7,Ideal,G,VVS2,60.6,56.0,5.69,5.82,3.49,3191
10431,0.33,Ideal,F,VS1,62.8,55.0,4.41,4.45,2.78,765
9499,0.32,Very Good,F,VVS2,62.5,55.0,4.39,4.42,2.75,778
349,1.5,Premium,H,SI1,62.4,58.0,7.33,7.28,4.56,9697
15476,0.31,Ideal,D,VS1,61.6,55.0,4.3,4.33,2.66,713
912,0.34,Ideal,H,VVS1,61.8,57.0,4.46,4.44,2.75,995
1264,1.3,Very Good,H,SI2,62.8,58.0,6.93,7.01,4.38,6140
2340,1.03,Ideal,D,SI1,62.2,56.0,6.48,6.45,4.02,6299
26708,0.4,Very Good,J,VS1,63.4,58.0,4.64,4.61,2.93,810
24265,0.32,Premium,D,SI1,60.2,58.0,4.43,4.4,2.66,756
6748,1.3,Premium,G,VVS2,60.2,58.0,7.17,7.08,4.29,10763
18043,1.33,Premium,G,VS1,62.7,58.0,7.01,6.96,4.38,9876
8821,0.71,Good,F,SI1,63.9,57.0,5.57,5.61,3.57,2331
9865,0.23,Premium,E,VVS1,60.8,56.0,3.99,3.94,2.41,640
16767,1.54,Premium,G,VVS2,62.2,59.0,7.41,7.37,4.6,15983
20632,1.2,Good,I,SI1,63.5,60.7,6.71,6.75,4.27,5280
88,1.26,Ideal,J,VS2,63.2,57.0,6.86,6.81,4.32,5306
5134,0.32,Ideal,H,VVS1,62.0,54.0,4.39,4.42,2.73,708
21756,0.34,Premium,G,VS2,61.2,62.0,4.48,4.44,2.73,765
22195,1.13,Ideal,I,SI1,61.4,57.0,6.72,6.69,4.12,4936
24043,1.5,Good,I,SI1,62.9,60.0,7.12,7.16,4.49,8161
20627,1.21,Very Good,H,VS1,60.4,59.0,6.88,6.97,4.18,7196
21884,1.33,Ideal,I,VS2,62.5,54.0,7.02,7.05,4.4,7186
8137,0.51,Premium,F,VS1,61.4,58.0,5.18,5.15,3.17,1836
20361,1.01,Very Good,F,VVS1,61.4,58.0,6.39,6.44,3.94,9810
24666,1.53,Ideal,G,VVS2,61.2,57.0,7.4,7.44,4.53,15137
4939,0.5,Ideal,G,VS1,62.0,55.0,5.05,5.11,3.15,1624
8625,0.34,Ideal,D,VVS1,61.5,56.0,4.5,4.47,2.76,1211
17826,1.51,Premium,E,SI1,58.3,59.0,7.52,7.47,4.37,12644
3689,1.82,Premium,G,SI1,62.7,58.0,7.75,7.68,4.84,15162
16006,0.91,Good,J,VS2,61.3,61.0,6.18,6.25,3.81,3290
13750,0.41,Ideal,H,VS1,61.1,56.0,4.83,4.86,2.96,1269
19750,1.02,Very Good,J,SI2,63.3,56.0,6.38,6.42,4.05,3745
1081,0.23,Very Good,E,VVS2,62.7,55.0,3.9,3.95,2.46,505
15870,0.31,Ideal,H,VVS1,62.2,56.0,4.37,4.34,2.71,907
2729,0.42,Premium,G,VVS1,59.8,58.0,4.88,4.85,2.91,1235
14243,0.31,Ideal,D,VVS2,62.0,56.0,4.35,4.37,2.7,1034
13256,2.19,Premium,I,SI2,62.5,58.0,8.31,8.26,5.18,15169
7369,1.73,Premium,F,SI1,58.0,62.0,7.95,7.91,4.6,13365
6950,1.51,Good,F,VS2,64.0,59.0,7.16,7.08,4.56,8794
26595,1.24,Premium,D,SI1,59.3,60.0,7.05,7.01,4.16,6319
26134,0.4,Good,E,SI1,63.9,58.0,4.67,4.63,2.97,882
21721,1.25,Ideal,G,VVS1,61.3,56.0,6.95,6.98,4.28,10996
12020,0.7,Ideal,G,VS1,60.6,57.0,5.75,5.7,3.47,2535
3797,0.35,Ideal,I,VVS1,61.6,55.0,4.55,4.58,2.81,628
25478,0.56,Ideal,E,VS2,,57.0,5.31,5.34,3.23,1819
12036,0.75,Ideal,E,VS2,61.9,57.0,5.81,5.83,3.6,3435
26806,0.31,Very Good,E,SI1,63.0,59.0,4.26,4.31,2.7,544
22856,0.6,Good,F,VS2,58.8,60.7,5.52,5.55,3.25,1940
23525,1.31,Ideal,G,VS1,61.5,57.0,7.02,7.06,4.33,9891
21583,0.92,Premium,G,SI2,62.4,57.0,6.22,6.18,3.87,3555
19787,1.23,Premium,I,SI2,62.5,60.0,6.82,6.75,4.24,5269
5434,0.54,Premium,E,SI1,60.2,58.0,5.27,5.3,3.18,1361
2171,1.01,Very Good,F,VS2,61.1,58.0,6.45,6.51,3.96,7037
6,1.02,Ideal,D,VS2,61.5,56.0,6.46,6.49,3.99,9502
5612,0.24,Very Good,F,VVS1,,56.0,3.98,4.0,2.46,485
8487,0.32,Very Good,G,VVS2,64.0,55.0,4.31,4.35,2.77,607
15352,1.29,Premium,G,VS1,62.4,58.0,6.89,6.86,4.29,9354
11766,1.0,Premium,F,SI1,61.6,61.0,6.37,6.3,3.9,5292
21058,0.3,Good,F,SI2,63.4,56.0,4.26,4.29,2.71,394
22395,1.58,Very Good,G,SI2,60.0,53.0,7.59,7.64,4.57,9037
8606,0.34,Good,E,SI2,63.1,56.0,4.46,4.51,2.83,445
9576,1.0,Very Good,J,SI2,62.8,54.0,6.35,6.43,4.01,3991
4254,0.41,Premium,G,VS1,60.7,58.0,4.83,4.79,2.92,961
7524,0.42,Ideal,D,VS2,62.1,54.0,4.8,4.83,2.99,1031
9307,0.41,Ideal,E,VS2,62.1,57.0,4.74,4.79,2.96,935
6894,0.47,Very Good,E,VS1,61.8,58.0,4.97,5.03,3.09,1566
18830,0.36,Very Good,E,VS2,60.3,62.0,4.56,4.59,2.76,789
8069,0.43,Ideal,E,SI2,61.9,57.0,4.86,4.83,3.0,919
20036,1.19,Premium,J,VS2,62.8,57.0,6.78,6.7,4.23,4761
16468,0.31,Very Good,E,SI1,62.3,56.0,4.37,4.4,2.73,544
26689,1.57,Premium,H,VS1,61.7,58.0,7.47,7.56,4.64,10880
23960,0.3,Premium,D,VVS2,62.4,58.0,4.26,4.3,2.67,752
1720,1.52,Premium,D,SI2,61.6,56.0,7.47,7.39,4.58,10487
13914,0.46,Ideal,H,VS2,61.5,55.0,4.98,5.01,3.07,1252
16980,0.33,Ideal,E,VVS2,61.9,57.0,4.44,4.47,2.75,917
18601,1.51,Premium,E,VS2,60.7,60.0,7.46,7.37,4.5,14844
8231,0.59,Ideal,E,SI1,62.0,57.0,5.36,5.39,3.33,1607
16231,0.67,Premium,H,VVS2,60.6,61.0,5.65,5.61,3.41,2171
2066,0.24,Premium,E,VS2,62.6,58.0,4.03,3.99,2.51,536
3692,1.02,Good,G,VS2,63.7,57.0,6.24,6.31,4.0,5943
9483,1.01,Ideal,E,SI2,61.2,54.0,6.49,6.52,3.98,4666
1743,1.03,Premium,E,SI2,62.0,59.0,6.49,6.42,4.0,4974
15879,0.3,Ideal,I,SI2,62.0,55.0,4.32,4.33,2.68,360
16176,1.2,Ideal,G,VS2,,54.7,6.79,6.85,4.25,8040
4577,0.38,Ideal,I,VS2,61.4,55.0,4.66,4.69,2.87,675
17780,2.0,Ideal,I,VS1,62.0,57.0,8.04,7.99,4.97,17607
25598,0.73,Ideal,D,SI1,62.4,53.0,5.79,5.82,3.62,3195
25711,0.41,Ideal,G,VVS1,62.4,53.0,4.79,4.8,2.99,1068
15500,0.4,Ideal,F,VS1,61.1,56.0,4.78,4.75,2.91,1050
14618,1.15,Very Good,H,SI2,63.2,58.0,6.64,6.68,4.21,4767
3410,0.5,Ideal,H,SI2,62.9,57.0,5.04,5.01,3.16,958
22803,1.0,Fair,G,SI1,65.7,54.0,6.24,6.16,4.07,2964
23551,0.32,Ideal,H,VVS1,61.6,56.0,4.41,4.39,2.71,936
3565,0.67,Very Good,E,SI2,63.1,58.0,5.62,5.53,3.53,1244
7271,0.32,Very Good,I,VS1,63.1,56.0,4.4,4.38,2.77,648
16188,0.7,Very Good,F,VVS2,61.3,59.0,5.69,5.73,3.5,3974
8193,0.41,Ideal,D,SI1,63.0,57.0,4.7,4.64,2.94,920
18725,0.9,Very Good,F,VS1,60.7,57.0,6.16,6.23,3.76,5242
691,1.03,Ideal,F,VS1,60.7,56.0,6.6,6.54,3.99,7429
3107,0.5,Ideal,I,VVS2,61.8,57.0,5.09,5.11,3.15,1322
3548,0.55,Ideal,I,SI1,61.2,55.0,5.28,5.33,3.25,1320
11445,1.0,Good,H,VVS2,63.7,52.0,6.41,6.36,4.07,6194
14183,1.01,Very Good,G,VS2,61.6,61.0,6.36,6.46,3.95,5759
9747,1.2,Very Good,H,SI2,62.0,58.0,6.73,6.79,4.19,5352
14346,0.7,Very Good,G,VS1,63.2,58.0,5.61,5.65,3.56,2473
10183,1.54,Premium,F,SI2,62.0,56.0,7.51,7.4,4.62,7486
20925,0.5,Premium,F,SI1,59.1,58.0,5.23,5.19,3.08,1286
12668,0.72,Fair,F,VS1,56.9,69.0,5.93,5.77,3.33,2879
2977,1.52,Ideal,G,VS2,61.3,59.0,7.35,7.4,4.52,12161
26854,0.39,Very Good,H,VVS2,62.4,57.0,4.67,4.7,2.92,784
22182,0.74,Very Good,G,SI2,60.3,57.0,5.85,5.87,3.54,2505
3623,0.42,Ideal,F,VVS2,61.3,57.0,4.8,4.82,2.95,1142
24871,0.31,Ideal,F,VVS1,61.4,56.0,4.37,4.4,2.69,840
3596,0.61,Ideal,E,VVS2,62.1,54.2,5.43,5.45,3.38,2907
18337,0.91,Ideal,J,VS1,60.7,57.0,6.23,6.26,3.79,3267
23086,0.7,Very Good,G,SI1,62.2,58.0,5.63,5.66,3.51,2095
167,0.26,Very Good,E,VS2,60.4,58.0,4.15,4.19,2.52,452
16733,0.32,Ideal,G,VS1,61.2,56.0,4.45,4.41,2.71,828
6253,0.32,Ideal,G,VS1,61.2,56.0,4.39,4.43,2.7,645
20115,1.52,Very Good,H,SI2,62.7,57.0,7.32,7.36,4.6,8194
10466,1.5,Good,G,SI2,57.9,61.0,7.52,7.48,4.35,6006
18159,0.44,Ideal,E,VVS2,61.8,56.0,4.93,4.88,3.03,1334
3553,1.85,Very Good,H,I1,63.3,56.0,7.8,7.75,4.92,5688
25494,0.72,Very Good,D,VS1,59.4,56.0,5.85,5.9,3.49,3619
17690,0.44,Ideal,I,VVS1,60.9,56.0,4.9,4.96,3.0,1145
11498,1.55,Very Good,H,VS2,61.3,61.0,7.39,7.46,4.55,11602
25660,0.33,Ideal,E,SI1,62.4,56.0,4.43,4.41,2.76,743
20879,1.15,Ideal,G,SI1,62.0,55.0,6.72,6.76,4.18,6313
12926,1.12,Very Good,I,SI1,60.6,60.0,6.73,6.77,4.09,4312
20450,0.4,Very Good,E,VS2,63.0,59.0,4.66,4.68,2.94,693
19608,0.58,Ideal,G,IF,60.9,57.0,5.39,5.46,3.3,2508
22229,0.33,Ideal,D,VS2,,55.0,4.5,4.52,2.72,667
4018,1.21,Premium,F,SI2,62.4,60.0,6.77,6.73,4.21,4310
10377,0.38,Very Good,E,VS2,60.4,58.0,4.67,4.7,2.83,744
8684,1.91,Premium,G,SI2,61.9,58.0,7.9,7.84,4.87,9038
4972,0.61,Ideal,E,SI2,62.0,54.0,5.46,5.48,3.39,1368
14765,0.7,Fair,E,SI2,64.6,53.0,5.58,5.63,3.62,2092
18030,1.0,Very Good,F,SI1,59.4,60.0,6.47,6.52,3.86,4961
6334,0.5,Very Good,J,SI1,63.2,55.0,5.07,5.03,3.19,1000
7892,0.91,Very Good,F,VS1,62.4,59.0,6.15,6.16,3.84,5302
2854,0.33,Premium,J,VS1,62.8,58.0,4.41,4.38,2.76,557
12030,0.34,Fair,F,VVS1,55.2,59.0,4.72,4.77,2.62,1040
15325,0.72,Ideal,F,VS1,61.3,56.0,5.74,5.78,3.54,3759
3339,0.41,Ideal,E,VVS2,60.9,56.0,4.75,4.81,2.91,1187
8546,0.32,Ideal,D,SI2,62.8,57.0,4.38,4.35,2.74,612
13594,0.32,Premium,E,VS2,61.3,59.0,4.35,4.39,2.68,702
23642,0.4,Premium,D,SI2,61.6,59.0,4.74,4.68,2.9,855
18312,0.53,Ideal,H,SI2,61.9,54.0,5.21,5.23,3.23,1020
9392,0.51,Premium,G,VS2,62.7,58.0,5.12,5.09,3.2,1546
26406,1.51,Ideal,G,VVS2,62.1,58.0,7.34,7.31,4.54,15529
24656,0.7,Very Good,I,SI1,62.5,60.0,5.64,5.68,3.54,2039
13865,0.59,Ideal,D,SI1,61.7,56.0,5.39,5.43,3.34,1671
25982,1.0,Ideal,H,SI2,62.0,56.0,6.38,6.43,3.97,4649
20390,1.09,Ideal,G,VS1,62.3,55.0,6.59,6.63,4.12,7820
16909,0.4,Very Good,D,VVS2,62.6,55.0,4.7,4.72,2.95,1168
4316,0.32,Good,G,VS2,56.7,64.0,4.52,4.55,2.57,603
5077,1.53,Premium,I,SI1,61.5,59.0,7.39,7.32,4.52,8911
13654,0.31,Ideal,F,VVS1,61.9,55.0,4.37,4.42,2.72,801
5208,0.3,Ideal,D,VS1,62.2,57.0,4.26,4.29,2.66,718
21595,1.07,Premium,G,VS2,60.5,56.0,6.71,6.64,4.04,6471
26039,0.3,Ideal,D,VS2,61.6,57.0,4.33,4.3,2.66,911
17727,0.27,Very Good,E,VVS1,59.9,57.0,4.23,4.25,2.54,620
23730,0.6,Ideal,G,VS1,61.2,56.0,5.43,5.47,3.33,2147
5834,1.01,Good,H,SI1,59.4,60.0,6.49,6.54,3.87,4616
16435,1.5,Ideal,H,VS2,62.8,57.0,7.3,7.25,4.57,11159
10699,1.23,Very Good,E,VS2,58.9,59.0,6.98,7.05,4.13,9193
26699,1.05,Good,G,SI2,63.7,59.0,6.41,6.37,4.07,3898
23826,1.5,Fair,E,SI2,69.6,62.0,6.88,6.79,4.76,7560
7329,0.41,Ideal,D,SI1,62.6,57.0,4.74,4.78,2.98,791
11063,0.74,Ideal,G,VVS1,62.1,54.0,5.8,5.83,3.61,3537
7760,0.41,Ideal,F,VS2,61.8,56.0,4.78,4.8,2.96,863
17000,1.02,Ideal,F,VS2,62.8,57.0,6.41,6.36,4.01,7037
12721,2.1,Premium,J,VS2,58.3,54.0,8.49,8.45,4.94,12401
9720,0.92,Good,F,SI1,64.0,56.0,6.12,6.17,3.93,4326
3987,0.23,Very Good,E,VVS1,62.9,58.0,3.94,3.95,2.48,478
26041,1.5,Ideal,F,VS2,60.2,57.0,7.43,7.39,4.46,13653
2806,1.47,Fair,H,I1,,59.0,6.98,6.94,4.64,4898
1819,0.32,Premium,I,IF,61.9,59.0,4.39,4.37,2.71,864
26867,1.01,Ideal,F,VS2,60.9,58.0,6.43,6.47,3.93,7411
1596,1.01,Premium,E,SI2,58.6,58.0,6.66,6.62,3.89,4308
23231,1.02,Ideal,E,VS2,62.7,56.0,6.44,6.38,4.02,6854
7169,0.42,Premium,G,IF,60.2,59.0,4.8,4.87,2.91,1400
7848,1.01,Premium,F,VS1,61.4,60.0,6.45,6.39,3.94,7792
6319,0.9,Good,G,SI2,63.7,62.0,6.07,6.01,3.85,3014
12796,0.43,Very Good,G,SI1,62.9,55.0,4.83,4.87,3.05,754
3765,0.3,Premium,F,VS1,61.0,58.0,4.36,4.33,2.65,731
8330,0.3,Very Good,D,SI1,62.1,58.0,4.25,4.28,2.65,552
11705,0.57,Very Good,G,VS2,62.1,57.0,5.27,5.3,3.28,1608
1245,0.46,Ideal,J,VS2,61.4,56.0,4.96,5.0,3.06,746
20181,0.91,Fair,F,SI2,65.3,51.0,6.05,5.98,3.93,2996
1591,1.09,Premium,F,SI1,62.7,58.0,6.51,6.56,4.1,5287
532,0.73,Ideal,F,VS1,61.2,57.0,5.79,5.84,3.56,3797
21263,0.32,Ideal,F,VS2,61.3,57.0,4.4,4.37,2.69,828
17155,0.34,Ideal,E,VS2,62.4,55.0,4.48,4.53,2.81,745
3292,2.16,Very Good,H,SI2,62.3,60.0,8.19,8.31,5.14,14824
683,0.94,Premium,H,SI2,,57.0,6.29,6.21,3.87,3335
25615,0.93,Ideal,I,SI1,62.0,57.0,6.22,6.26,3.87,2917
17611,0.41,Ideal,D,SI2,62.3,57.0,4.78,4.75,2.97,876
24023,0.39,Ideal,G,VS1,62.0,55.0,4.71,4.66,2.9,1077
10189,0.73,Ideal,D,SI1,61.3,57.0,5.81,5.83,3.57,3615
10910,0.3,Ideal,E,VS2,60.2,57.0,4.38,4.36,2.63,844
16755,0.7,Very Good,E,SI2,61.1,62.0,5.68,5.72,3.48,2230
6984,2.03,Very Good,D,SI2,63.1,59.0,8.12,7.99,5.08,12765
23714,1.01,Premium,J,SI2,63.0,60.0,6.38,6.31,4.0,3421
8179,0.36,Very Good,E,VS2,60.4,58.0,4.58,4.62,2.78,677
21427,1.4,Very Good,J,SI1,63.5,58.0,7.05,7.09,4.49,6145
20770,0.91,Very Good,E,SI1,63.7,59.0,6.13,6.17,3.92,4188
7730,1.27,Ideal,D,SI1,62.1,55.0,6.92,6.96,4.31,8256
23532,1.1,Premium,D,SI2,62.4,58.0,6.6,6.57,4.11,4725
24011,0.55,Ideal,G,VVS1,62.6,56.0,5.24,5.27,3.29,2116
13031,0.3,Ideal,E,VS2,61.8,57.0,4.28,4.3,2.65,603
9997,2.15,Premium,G,SI2,58.9,58.0,8.46,8.41,4.97,15751
16740,0.71,Very Good,H,VS1,62.1,55.0,5.71,5.72,3.55,2569
8900,1.01,Good,E,SI1,63.7,58.0,6.32,6.36,4.04,5132
20983,0.71,Premium,E,VS2,59.0,59.0,5.88,5.78,3.44,2735
4784,1.7,Premium,G,SI2,62.5,58.0,7.53,7.6,4.73,10574
5160,0.91,Very Good,J,SI2,62.0,56.0,6.18,6.23,3.85,3181
5184,0.5,Ideal,E,VVS2,61.1,57.0,5.13,5.15,3.14,2165
16023,2.19,Ideal,H,SI2,62.0,56.0,8.36,8.48,5.22,17433
24240,1.22,Very Good,G,SI2,63.2,58.0,6.82,6.76,4.29,6409
11002,0.7,Ideal,H,VS1,61.7,55.0,5.69,5.72,3.52,3004
16151,1.22,Premium,D,SI1,62.3,60.0,6.84,6.8,4.25,5739
4795,0.31,Premium,E,VVS2,61.4,58.0,4.33,4.36,2.67,816
14528,0.4,Ideal,E,SI1,61.2,57.0,4.74,4.7,2.89,945
24635,0.3,Premium,F,VS1,61.5,59.0,4.31,4.33,2.66,658
17158,0.92,Premium,H,SI1,62.4,58.0,6.19,6.22,3.87,3624
26696,0.26,Ideal,H,VS1,61.9,55.0,4.1,4.13,2.55,448
25165,1.03,Ideal,F,VS2,62.0,57.0,6.4,6.48,3.99,6902
2813,0.38,Ideal,G,VS2,62.2,56.0,4.64,4.62,2.88,983
18138,0.53,Ideal,E,VS1,61.6,55.6,5.19,5.24,3.22,2019
18676,1.0,Very Good,F,VS2,63.3,55.0,6.34,6.29,4.0,6382
22891,0.33,Premium,G,VS2,60.8,62.0,4.46,4.42,2.7,743
6992,0.7,Premium,G,SI1,61.4,60.0,5.69,5.74,3.51,2394
14249,1.02,Ideal,F,VS2,62.0,56.0,6.42,6.45,3.99,7326
10094,0.59,Very Good,F,VS2,62.0,58.0,5.35,5.42,3.34,1764
25646,0.32,Ideal,H,VS1,62.1,55.0,4.39,4.4,2.73,524
16302,1.47,Fair,F,SI2,65.9,59.0,6.99,6.94,4.59,6108
22253,1.2,Premium,I,VS2,62.6,61.0,6.76,6.68,4.21,5645
746,0.51,Good,H,SI2,63.7,61.0,4.99,4.96,3.17,964
21227,1.16,Premium,E,SI1,61.3,60.0,6.7,6.64,4.09,6366
5606,1.0,Premium,E,VS1,59.1,59.0,6.56,6.51,3.86,8176
7071,0.33,Ideal,E,VS2,,56.0,4.4,4.45,2.75,723
5070,1.2,Very Good,H,SI2,61.5,58.0,6.78,6.84,4.19,5884
12363,0.41,Very Good,F,SI1,63.3,57.0,4.72,4.69,2.98,969
23009,0.91,Very Good,I,SI2,62.8,61.0,6.15,6.18,3.87,2832
23921,1.58,Ideal,E,SI1,61.0,57.0,7.5,7.55,4.59,13434
544,0.38,Very Good,D,SI1,58.9,61.0,4.75,4.79,2.81,733
2599,0.3,Ideal,I,SI1,61.9,58.0,4.27,4.32,2.66,422
19282,0.23,Very Good,E,VVS1,61.2,57.0,3.96,3.98,2.43,478
14654,2.11,Premium,J,SI2,60.7,60.0,8.2,8.27,5.0,12440
10957,0.47,Ideal,I,VS2,62.1,53.0,4.99,5.02,3.11,884
6514,0.78,Premium,I,SI1,61.9,58.0,5.93,5.87,3.65,2387
17501,0.31,Ideal,D,VS2,62.1,54.0,4.36,4.34,2.7,942
24893,0.41,Very Good,E,VVS1,62.9,59.0,4.72,4.76,2.98,1367
13482,0.44,Premium,G,VS2,60.6,58.0,4.96,4.9,2.99,1063
5567,1.04,Ideal,G,VS1,62.3,56.0,6.45,6.49,4.03,7457
14673,0.62,Premium,G,VS1,62.9,58.0,5.41,5.37,3.39,1770
23022,0.74,Ideal,G,VS2,61.3,55.0,5.82,5.89,3.59,2604
16067,0.31,Ideal,I,SI1,62.1,54.0,4.37,4.39,2.72,436
15244,0.46,Ideal,F,SI1,62.5,56.0,4.92,4.94,3.08,953
2217,1.01,Premium,H,SI1,62.5,59.0,6.44,6.33,3.99,4642
18029,0.93,Very Good,D,SI1,60.8,59.0,6.24,6.27,3.8,4527
9721,1.08,Very Good,G,SI1,60.6,58.0,6.58,6.73,4.03,4906
14140,0.77,Good,H,VVS2,57.9,61.0,6.07,6.01,3.5,3027
12383,2.01,Premium,H,SI1,61.8,58.0,8.13,8.06,5.0,17347
7045,1.0,Good,E,SI2,63.5,54.0,6.35,6.41,4.05,4400
2433,0.3,Ideal,E,VVS2,61.8,56.0,4.33,4.31,2.67,1013
1455,0.34,Ideal,F,VS2,62.5,55.0,4.48,4.51,2.81,686
